0.01	0.00018414875	27.250249999999998
0.02	0.00034421	50.9375
0.03	0.0004905212499999999	72.590125
0.04	0.00062753875	92.86875
0.05	0.0007576787500000001	112.13075
0.06	0.00088247375	130.59825
0.07	0.0010028875	148.42125
0.08	0.00111966375	165.7045
0.09	0.00123336625	182.53425
0.1	0.0013443799999999998	198.965
0.11	0.0014530687499999999	215.0505
0.12	0.00155965	230.831625
0.13	0.0016508025	243.53037500000002
0.14	0.0019565575	286.56875
0.15	0.0025994124999999995	378.27750000000003
0.16	0.002281275	327.7125
0.17	0.00247353375	340.1675
0.18	0.00253917375	329.268125
0.19	0.00258472875	316.708875
0.2	0.00272581375	316.53874999999994
0.21	0.00268473875	299.00474999999994
0.22	0.00280332875	298.323875
0.23	0.0029302962500000005	298.050375
0.24	0.0030600237500000003	298.03075
0.25	0.00318990125	298.027125
0.26	0.00331996875	298.03475000000003
0.27	0.0034502225	298.0525
0.28	0.00358066625	298.08412500000003
0.29	0.003711285	298.12237500000003
0.3	0.0038420800000000003	298.171125
0.31	0.003973113750000001	298.229125
0.32	0.0041043375	298.294
0.33	0.0042357375000000004	298.366
0.34	0.0043673375	298.4475
0.35	0.0044991875	298.53225000000003
0.36	0.004631187500000001	298.62675
0.37	0.00476345	298.726
0.38	0.0048958874999999995	298.82875
0.39	0.0050285625	298.940125
0.4	0.00516145	299.05637500000006
0.41	0.00529455	299.17612499999996
0.42	0.005427887500000001	299.302125
0.43	0.00556145	299.4305
0.44	0.005695249999999999	299.563875
0.45	0.0058292875000000004	299.702125
0.46	0.0059635	299.84425
0.47	0.0060980125	299.99125000000004
0.48	0.0062327375	300.14087500000005
0.49	0.0063677125	300.2955
0.5	0.0065028125	300.452625
0.51	0.006638425	300.611
0.52	0.0067741625	300.77824999999996
0.53	0.006909962500000001	300.943
0.54	0.0070462125	301.116625
0.55	0.007182849999999999	301.29275
0.56	0.0073196125	301.469
0.57	0.0074564875	301.649
0.58	0.007593674999999999	301.83537500000006
0.59	0.007731600000000001	302.02175
0.6	0.0078692875	302.2145
0.61	0.008007425	302.407375
0.62	0.008145925	302.60524999999996
0.63	0.0082846125	302.80575
0.64	0.008423725	303.00750000000005
0.65	0.008563	303.21562500000005
0.66	0.0087025875	303.42625
0.67	0.0088425875	303.63824999999997
0.68	0.008982912499999999	303.855375
0.69	0.0091234125	304.075
0.7	0.009264512499999999	304.297125
0.71	0.009405675	304.52437499999996
0.72	0.0095473	304.753
0.73	0.00968915	304.986625
0.74	0.009831462499999999	305.220375
0.75	0.0099741375	305.461625
0.76	0.0101171625	305.70175
0.77	0.010260587499999998	305.94937500000003
0.78	0.010404287500000001	306.19949999999994
0.79	0.0105484875	306.45225
0.8	0.010692974999999999	306.71125000000006
0.81	0.010838074999999999	306.971625
0.82	0.010983450000000002	307.2345
0.83	0.011129199999999999	307.5025
0.84	0.01127535	307.77425000000005
0.85	0.0114220125	308.04975
0.86	0.01156905	308.33025
0.87	0.0117166	308.613375
0.88	0.011864412500000001	308.900375
0.89	0.012013125	309.19225000000006
0.9	0.012161975000000002	309.48924999999997
0.91	0.0123112	309.78887499999996
0.92	0.012461187499999998	310.09337500000004
0.93	0.012611562500000001	310.40425
0.94	0.012762449999999998	310.717625
0.95	0.012913975000000001	311.037375
0.96	0.0130659	311.358375
0.97	0.013218325	311.688125
0.98	0.013371375	312.02162500000003
0.99	0.0135252125	312.359
1.0	0.013679287500000002	312.700125
